comment_id,company,role,description,has_ai_keywords,is_remote,location,salary,requires_python,requires_js,text_length,month,thread_id,scraped_date
41718729,Vaayu,Remote (European Timezones),"Vaayu | Remote (European Timezones) | Full-Time |
https://www.vaayu.tech/
At Vaayu, we're on a mission to fight climate change by helping e-commerce retailers measure and reduce their carbon emissions. E-commerce has a significant climate impact, and calculating carbon manually can be time-consuming and costly. Our goal is to make carbon analytics accessible to every online retailer, empowering them to take control of their environmental footprint.
Our automated software is already trusted by sustainability leaders such as Klarna, Wunderman Thompson, Vinted, Ace & Tate, Adevinta or New Balance, linking up with shop platforms to deliver the tools necessary for retailers to take charge of their environmental footprint.
We are a distributed company based in Berlin, with an international and diverse team throughout Europe.
We are looking for a mid-level Golang engineer to join our team. Experience working with large existing codebases is a plus.
If you’re an innovator and want to work in a purpose-driven startup, we’d love to hear from you! To apply, email me at clem [at] vaayu [dot] tech, please mention HN in the subject.",False,True,"Berlin, with an international and diverse team throughout Europe.",Not specified,False,False,1136,2024-10,41709301,2025-10-24
41714307,Rainbow Insurance (,Not specified,"Rainbow Insurance (
https://www.userainbow.com
) | Backend or Fullstack Software Engineer | $150-175k + Equity | Full Time | Hybrid (2 days on-site in SF) | Golang / React / Typescript / Postgres
Rainbow is a tech-enabled small-business insurer. We built technology that underwrites small businesses (starting with restaurants) and evaluates them against various risks to provide them with insurance policies. We are looking for an experienced software engineer to join our team and help us grow and innovate. We're seed stage, but post-product market fit. We've grown massively over the past year. Most of our problems we're currently working on are about building tech to manage the overwhelming amount of demand we have from our customers.
Job Requirements:
- 3+ years of professional experience as a software engineer
- Experience in fintech is an optional but major plus
- Familiarity with our tech stack (Golang, React through a Next.js app, GraphQL, PostgreSQL) is beneficial but not required
Why You’d Enjoy Working with Us:
- You're joining a small fast paced team: 7 engineers, 20 people total
- Direct impact on solving real-world problems for small businesses
- Hybrid work model with 2 days on-site in SF
- Competitive salary and benefits
If interested, please reach out at hn@userainbow.com with your resume attached to the email.
You can also visit our site to learn more:
https://www.userainbow.com/about",False,False,Not specified,$150-175k,False,True,1420,2024-10,41709301,2025-10-24
41714676,Modash.io,Remote,"Modash.io | Remote | Senior Product Engineer |Europe | Full-time
Hey there! Meet Modash.io
Who are we looking for?
We're on the hunt for passionate Senior Product Engineers who love working with AWS, Vue, NodeJS, Typescript and a passion for product. If you're all about remote work and can't wait to make a real impact, we'd love to chat!
Our goal?
To help brands and creators create awesome connections with their target audiences using data-driven influencer marketing magic . With our tech and savvy data analysis, we're giving our clients the insights and tools they need to knock their marketing campaigns out of the park!
Interview Process?
Say goodbye to pineapple tree sorting and Leetcode-style tasks! Our interviews are all about practical challenges and real-world scenarios, so you can showcase your skills in the most relevant way possible.
More details here:
https://www.modash.io/blog/engineering-interviews-at-modash
All roles we have, including non-engineering ones:
https://apply.workable.com/modash/",False,True,"impact, we",Not specified,False,True,1019,2024-10,41709301,2025-10-24
41709720,Happy Scribe,Senior/Staff Engineers,"Happy Scribe | Senior/Staff Engineers | Hybrid (Barcelona, Spain) | Full-time
Hi there, Happy Scribe founder here. At Happy Scribe we think audio & video should be universally accessible. Today’s state of the art is agencies doing everything manually. We want to scale high-quality subtitles & dubbing with a multi-player editing experience that combines sota ai with a global marketplace of proofreaders. Being product-led we have the datasets needed to get there. It’s the Tesla autopilot play in the language service industry. If we succeed we’ll live in a world where everyone can consume any content in their native language without degrading the experience.
A team of 5 engineers and 0$ vc money built the product, used by +350k/mo people with high 7-digit revenue. We inhabit a beautiful 4-story designer office in the Gràcia neighbourhood.
Here is our careers page
https://www.happyscribe.com/careers
. We sponsor visas and support relocation.
We hire only builders and kind people :)
Apply directly at
https://bit.ly/3LM4XKf
Cheers!",False,False,in the Gràcia neighbourhood.,Not specified,False,False,1041,2024-10,41709301,2025-10-24
41832044,Veridise,Not specified,"Veridise |
https://veridise.com
| REMOTE | Full Time
We are seeking a highly skilled and motivated security analyst. The ideal candidate will have a strong background in computer science, possess advanced technical expertise, and demonstrate a deep understanding of security principles. This role involves identifying and mitigating security vulnerabilities through manual code review, running cutting-edge security tools and analyzing their results, actively staying up-to-date on emerging security threats, and learning to audit in new and exciting technologies.
Veridise is a blockchain security company founded in 2022 by academics focused on bringing increased automation to the security landscape.
Veridise performs security audits for smart contracts, zero-knowledge circuits, blockchain implementations, key management services, and other off-chain services like relayers, bridges, wallet integrations, and more. Additionally, many members of the Veridise team research and develop modern security tools designed to tackle the ever-changing landscape of blockchain development, providing novel and automated insights into the security of smart contracts and zero-knowledge circuits.
-
https://veridise.com/careers/security-analyst/
-
https://veridise.com/careers/lead-security-analyst/
-
https://veridise.com/careers/backend-software-engineer/",False,True,Not specified,Not specified,False,False,1351,2024-10,41709301,2025-10-24
41720062,Doublepoint,"Senior Fullstack/Backend-ish Engineer, ML Ops Engineer","Doublepoint | Senior Fullstack/Backend-ish Engineer, ML Ops Engineer | Remote in Europe / US East |  Full Time
We're a company building gesture detection for smartwatches. Think Apple/Samsung double tap and beyond (and most recently the Meta wristband). We have really really solid tap models (which we showcase in our WowMouse app [1], with 60000+ downloads) and are currently expanding into other gestures.
What we're looking for are people to help us improve our infrastructure to support much faster iteration cycles in model development. Both roles involve a lot of autonomy and our team will look to you to drive decision-making and give you all the necessary support to do so.
Apply at
https://thehub.io/client/startups/doublepoint/jobs
or shoot me a message directly at yakko [at] doublepoint [.] com (Data Infra Lead).
[1]
https://play.google.com/store/apps/details?id=io.port6.watch...",True,True,"Engineer, ML",Not specified,False,False,895,2024-10,41709301,2025-10-24
41721910,Reef Technologies,Senior Python Backend Engineer,"Reef Technologies | Senior Python Backend Engineer | REMOTE | Full-time Salary: 45-70 USD per hour, or 7560-11760 USD a month (assuming 40 hours per week). Hourly rates typically adjusted annually.
We’re all about the backend! As a fully remote Python software house, we comprise a small, agile team of senior engineers, each with at least five years of experience. We're known for delivering stable solutions and always accounting for edge cases, minimizing the need for urgent fixes.
- Full Remote Flexibility: Work from anywhere.
- Flexible Hours: Pick your own hours, with only ~2 calls per week.
- Dynamic Projects: Work with startups globally on projects of your choice.
- Influence: Contribute to decisions and influence how we operate.
- Project Selection: Only accept projects you're interested in.
- No managers; thanks to the Sociocracy 3.0 framework, everyone's opinion is valued.
- Personal assistant for your non-work tasks.
- Multicultural environment with a voice for everyone.
Who Are We Looking For? Experienced Python engineer with at least 5 years of programming (not necessarily professional), including at least a year with Python. Must have a deep love for Python and the ability to come up with Pythonic solutions to problems.
How to Apply: Just go to
https://careers.reef.pl/
and see what we’re all about! Do not send us CVs.
Contact: Email: hiring@reef.pl Company Website:
https://reef-technologies.com/",False,True,"hour, or",Not specified,True,False,1429,2024-10,41709301,2025-10-24
41726181,Stripe,Solutions Architect,"Stripe | Solutions Architect | Melbourne & Sydney, Australia | ONSITE, VISA
Interested in increasing the GDP of the internet? My team is looking for strong technical generalists to join Solutions Architecture at Stripe. Looking for people who are comfortable in multiple programming languages/environments, interested in working with our users, and delving into complex integration problems spanning time, currencies, and local payment methods.
We’re especially keen to chat if you are:
* Confident and comfortable chatting with customers
* A strong technical generalist (you may have been a developer in a prior role) 
* Comfortable with code-level debugging (Stripe code and user code)
* Empathetic, collaborative, communicative, consultative
* Intellectually curious, with great problem solving skills
Check out the roles here -
https://stripe.com/jobs/listing/solutions-architect-aunz/613...
Email me directly: `chr(100) + 'alan' + chr(43) + 'h' + chr(110) + chr(64) + 'stripe' + chr(46) + 'com'`",False,False,Not specified,Not specified,False,False,1000,2024-10,41709301,2025-10-24
41766322,Fourier Audio,Full-Stack Engineer,"Fourier Audio | Full-Stack Engineer | Full-Time | Remote / London, Visa |
https://fourieraudio.com/join
Fourier Audio is revolutionising the way audiences experience audio by reinventing the tools used by designers to shape sound for live productions.
We’re an UK pro-audio startup backed by one of the world' biggest entertainment technology groups, looking for passionate engineers driven by a desire to build seriously excellent pro-audio products. We want people with an eye for detail, who relish the challenge of a wide remit with scope to innovate. We believe in freedom & responsibility; working with excellent people and letting them be excellent. You’ll join a focused and driven team intent on changing the (live audio) world.
Our stack:
- Rust & Typescript (Electron+React)
We offer:
- Remote or Office
- Startup vibe, experienced group stability
- Work on gear used on the biggest gigs in the world
I can answer any questions (email in profile, include HN in subject). Full details and to apply:
-
https://fourieraudio.com/full-stack-engineer",False,True,"- Startup vibe, experienced group stability",Not specified,False,True,1055,2024-10,41709301,2025-10-24
41722850,Layer,Founding Front End & Fullstack Eng,"Layer | Founding Front End & Fullstack Eng | San Francisco In-Person | Full-Time
We’re building SMB accounting software API-first so that it can be integrated directly into software platforms where business owners already work. Our customers are vertical software platforms in the vein of Toast, MindBody or Housecall Pro that help small business owners start, run and scale their business with workflows and financial products. We help them serve their customers who are stuck exporting all their data out of these systems into CSVs and importing it back into other accounting software.
Integrating with our accounting APIs gives business owners automation & accounting workflows directly within their core software while the software platforms get to solve one their customers’ biggest pain points: worrying about bookkeeping & finances.
We’re looking for a founding frontend engineer who is excited about building a company and team as well as building better software for SMBs. We have no standalone frontend - instead we build a React component library that our customers can directly use within their own apps:
https://www.npmjs.com/package/@layerfi/components
We are well funded by top tier investors and are live with thousands of small businesses across a dozen industries. If you’re passionate about building software that real small businesses use every day, get in touch with me at daniel [at] layerfi.com
More about the role and team here:
https://jobs.ashbyhq.com/layerfi/ef55941f-b59c-",False,False,San Francisco,Not specified,False,True,1516,2024-10,41709301,2025-10-24
41718982,Carebit (,between UTC and UTC+4.,"Carebit (
https://www.carebit.co
) | Senior React Native Developer | London, UK | Hybrid/Full Remote - £90k-£100k ($117k-$130k)
Carebit is a young, design-led healthcare technology company helping over a thousand private doctors across the UK run their practices more effectively and efficiently with our web and mobile platform. We're looking for a design and product-focussed, Senior React Native developer to help us build out our existing published React Native app, written in TypeScript. Bonus points for design skills and native iOS/Android experience.
We are a bootstrapped, profitable and remote-first company of 20 with a small office in London, UK - welcome to come and work here if UK based, otherwise this is a fully remote position between UTC and UTC+4.
Read more at
https://carebit.notion.site/Senior-React-Native-developer-11...
and apply by emailing hiring@carebit.co with some examples of your work!",False,True,"in London, UK - welcome to come and work here if UK based, otherwise this is a fully remote position",$117k-$130k,False,True,918,2024-10,41709301,2025-10-24
41712495,autarc,Full Stack Engineer,"autarc (YC S24) | Full Stack Engineer | Germany | Hybrid | Full Time
We're looking for a senior full-stack software engineer based in Germany who wants to directly tackle climate change by building a local-first React/CapacitorJS/TypeScript/RxDB/Supabase app.
We're autarc (YC S24) the B2B operating system for energy installers in Europe. Our mission is to accelerate the installation of heat pumps and solar panels, directly contributing to the clean energy and heating transition.
Our app has some pretty cool features such as a LiDAR scan to collect data about rooms, an AR heat pump simulation, or real time heat load calculations that function entirely offline.
Learn more about the company here (be sure to watch our Launch YC YouTube video!):
https://www.ycombinator.com/launches/LoX-autarc-the-os-for-h
...
Find more details about the job and apply here:
https://autarcenergy.jobs.personio.de/job/1605439?display=en",False,False,Germany who wants to directly tackle climate change by building a local-first React/CapacitorJS/Type,Not specified,False,True,924,2024-10,41709301,2025-10-24
41787227,PermitFlow,"Staff, Fullstack & Frontend Software Engineers","PermitFlow (YC W22) | Staff, Fullstack & Frontend Software Engineers | New York, NY | ONSITE | Full-time |
https://permitflow.com
PermitFlow’s mission is to streamline and simplify construction permitting in the $1.6 trillion United States construction market. Our software reduces time to permit, supporting permitting end-to-end including permit research, application preparation, submission, and monitoring.
We’ve raised a $31m Series A led by Kleiner Perkins with participation from Initialized Capital, Y Combinator, Felicis Ventures, Altos Ventures, and the founders and executives from Zillow, PlanGrid, Thumbtack, Bluebeam, Uber, Procore, and more.
Permitting is a challenging yet interesting problem; thousands of municipalities across the United States have their own processes and requirements - many which are continually updating. Software, AI, and LLMs provide an exciting opportunity for us to reason at scale and distill a nuanced and localized permitting process into a standard and streamlined experience for our customers.
We're looking for customer-obsessed, ambitious, and hard-working teammates who are excited about solving a real-world problem with technology at its helm.
NYC Onsite Roles | apply at:
https://jobs.ashbyhq.com/permitflow?departmentId=d33195eb-89...
1. Staff Software Engineer - $200K-275K + equity
2. Fullstack Software Engineer - $125-215K + equity
3. Senior Frontend Engineer - $125K-190K + equity
https://permitflow.com/hiring",True,False,"York, NY",$1,False,False,1470,2024-10,41709301,2025-10-24
41710980,Exa,San Francisco,"Exa | San Francisco | In person | Full time | $130K-350K
Jeff, cofounder of Exa.ai here. LLMs represent a brand new opportunity to organize humanity's knowledge. We're an AI research lab focused on AI-powered search algorithms (using embeddings), currently applied to vast swaths of the web (we make our money as a search API).
A little about us:
- Raised series A a few months ago.
https://techcrunch.com/2024/07/16/exa-raises-17m-lightspeed-...
- 15 people, fully in person in SF. Our team -
https://exa.ai/team
- Our mission:
https://exa.ai/blog/superknowledge
We're hiring pretty broadly across engineering - AI research, high performance Rust (e.g., we build an in-house vector DB), and full stack. If the mission of organizing the Internet motivates you, it's a good fit :)
https://exa.ai/careers",True,False,"you, it",$130,False,False,802,2024-10,41709301,2025-10-24
41734521,Pittsburgh Supercomputing Center (,Not specified,"Pittsburgh Supercomputing Center (
https://www.psc.edu/
) | Pittsburgh, PA, USA | Full-time | Onsite or Hybrid
The Pittsburgh Supercomputing Center (PSC) is a joint research center of Carnegie Mellon University and the University of Pittsburgh. Established in 1986, for nearly 40 years we’ve provided university, government, and industrial researchers access to several of the most powerful computational systems in the country for unclassified research. The work done at PSC advances science across a wide variety of fields, including artificial intelligence, medical imaging, weather modeling, cell biology, and genomics.
PSC is seeking an experienced Infrastructure Engineer to join our new Advanced Systems Infrastructure Team. The focus of this group is the maintenance and development of PSC’s shared infrastructure. We work with the other operations and development teams to build and support the systems needed to keep our advanced clusters, and the center as a whole, running smoothly. The ideal candidate will have a versatile skill set and a willingness to pick up new things, but is not expected to be a day-one expert on anything specific.
Prior experience in HPC environments is a plus, but not required. People with a background in DevOps, Site Reliability Engineering, or related areas are especially encouraged to apply.
For more details, and to apply:
https://cmu.wd5.myworkdayjobs.com/CMU/job/Pittsburgh-PA/Infr...
Feel free to reach out if you have any questions: sablosky@psc.edu",True,False,"Pittsburgh, PA",Not specified,False,False,1500,2024-10,41709301,2025-10-24
41720143,Abnormal Security,"REMOTE (US, Canada) with optional offices in SF & NYC, HYBRID (Bangalore India)","Abnormal Security | REMOTE (US, Canada) with optional offices in SF & NYC, HYBRID (Bangalore India) |
https://grnh.se/ad31ff8e3us
I'm looking for exceptional full-stack and backend engineers to join my teams at Abnormal Security to fight cybercrime. We have multiple open positions for each of these roles, working in Python, Golang, Typescript and React among other leading edge technologies. Abnormal Security recently secured our series D round of financing at $250 million and are growing like a rocket in every way. If you're looking for personal as well as company growth, you won't find a better company than Abnormal Security!
I am the Director of Engineering for the Messaging Security Products Division.  We build the user-facing products for inbound email security and have many interesting challenges working at massive scale.  Please see the following links for more details on the open positions and our general careers page link for all open positions across the company.  We are hiring for engineering in other divisions as well!
Senior Full Stack Software Engineer
Remote US: https://grnh.se/92e75a293us

    Remote Canada: https://grnh.se/169ba1bf3us
Senior Backend Software Engineer
Remote US: https://grnh.se/355a4a243us

    Remote Canada: https://grnh.se/c95729ea3us
Engineering Manager
Hybrid Bangalore India: https://grnh.se/4d841af53us
All Jobs:
https://grnh.se/ad31ff8e3us",False,True,Not specified,$250,True,True,1398,2024-10,41709301,2025-10-24
41715156,Sprig,"Senior Backend Engineer, Senior Platform Engineer","Sprig | Senior Backend Engineer, Senior Platform Engineer | San Francisco, CA | Onsite/Hybrid
Sprig empowers top companies like Notion, Figma, and Robinhood to build customer-centric products through our product experience platform. Backed by a16z, Accel, and First Round Capital, we’re a fast-growing Series-B startup with a mission to make digital experiences more human-focused.
Roles:
Senior Backend Engineer: 5+ years of experience with backend systems, distributed computing, and data infrastructure. Proficient in Node.js or Golang, with knowledge of technologies like Redis, Postgres, Kafka, Kubernetes. Experience with low-latency, high-volume data systems is a plus.
Senior Platform Engineer: 5+ years of experience with platform engineering and AWS (EC2, EKS, Lambda). Strong skills in Kubernetes management, cloud automation (IaC), and CI/CD tools. Experience optimizing cloud resources for cost and performance efficiency.
Learn more about our benefits/compensation & apply here:
https://sprig.com/careers
, or contact me directly at govind@sprig.com",False,True,"Francisco, CA",Not specified,False,True,1063,2024-10,41709301,2025-10-24
41711943,Ameba,Frontend Engineer,"Ameba | Frontend Engineer | London | On-site | £100k + Equity
Join us in building Ameba, an AI Supply Chain platform. If solving the hardest problems of your career excites you, read on!
If you’ve never considered working in supply chains before, everything around you, including the device you're reading this on, has a story of how it got there. From raw materials to the final product in your hands, that story is its supply chain. If you’re excited by this hidden complexity that powers the global economy and influences so much of your day-to-day life, we’d love to talk.
We're a seed startup made up of experienced entrepreneurs (who have previously raised $160m+) and builders (formerly at Google, Microsoft, Snap, Facebook & Palantir). We have big ambitions and are backed by the best investors in Europe, having raised over $9m since our launch just over a year ago.
You can apply to our open roles here:
https://amebaai.notion.site/Ameba-Careers-80d79ba6917b4d2aab...
or email me at: craig (at) ameba.ai",False,False,"Ameba, an",$160,False,False,1013,2024-10,41709301,2025-10-24
41744980,Tensec (,Not specified,"Tensec (
https://www.tensec.io/
) | Software Engineer, Backend | Palo Alto, CA | ONSITE | Full Time
Tensec is an early-stage startup seeking talented and experienced backend engineers to help develop and architect our innovative banking core platform. At Tensec, we are passionate about leveraging technology (such as Real Time Payments, Bank-as-a-service, LLM, and more) to empower small and medium-sized businesses to succeed in global trade by providing them with access to international transaction banking solutions. As part of the team, you will not only be an employee but also a cornerstone of our company. You'll have a direct hand in shaping the trajectory of our startup. If the idea of building something innovative from the ground up excites you, we’d love to hear from you!
Apply here:
https://app.dover.com/apply/Tensec/6269b4a6-87f2-4f30-8633-f...",True,False,"Alto, CA",Not specified,False,False,863,2024-10,41709301,2025-10-24
41734533,PredictionHealth,Full Stack Engineer (Backend or Frontend Focus),"PredictionHealth | Full Stack Engineer (Backend or Frontend Focus) | REMOTE in US (HQ in Nashville) | $125K-$200K
We’re a mission-driven startup using AI to improve the quality of medical care. We’re already slashing documentation time and optimizing coding/compliance for hundreds of US organizations. Our team of 30 passionate, hardworking, and friendly innovators (8 in eng/R&D) grew 6x last year, and we're just getting started. Seeking one backend and one frontend focused full stack engineer to tackle our toughest challenges.
Backend Focus: Golang, Python, PostgreSQL, AWS, BigQuery, GCP - Scale our data pipeline and AI model deployment - Wrangle messy clinical datasets - Evolve our REST API (already processing 100K+ daily requests) - Collaborate with MDs and PhDs on cutting-edge med-tech
Frontend Focus: Typescript, React, Python, AWS - Join user feedback sessions and build out high-yield features end-to-end - Design user interfaces to support AI features and admin/business logic - Update related backend APIs - Scope, plan, and deliver on complex projects with minimal direction
If you thrive on autonomy, love solving complex problems, and want to make a real impact in healthcare, we want you! Ready to help clinicians take better care of their patients?
Full stack with frontend focus apply here:
https://predictionhealth.breezy.hr/p/1a4119719344-full-stack
...
Full stack with backend focus apply here:
https://predictionhealth.breezy.hr/p/22ca328525b5-full-stack
...
Corrected: H",False,True,"healthcare, we",$125,True,True,1523,2024-10,41709301,2025-10-24
41714166,Quotez,Full-Stack Founding Engineer,"Quotez | Full-Stack Founding Engineer | REMOTE (CET) | Berlin, Germany | Full-time
With Quotez we aim to disrupt the services industry. We are applying AI to make complex services bookable and eliminate the need for onsite appointments.
We are looking for a senior engineer with at least five years of full stack experience, a strong focus on product and UX, and optionally some experience building LLM based products. Currently we are focussed on building tooling that enables us to capture domain knowledge from experts to streamline prompt creation and evaluation.
Our tech stack is Typescript, React, Next.js and Tailwind. On the backend we use Drizzle with Neon, deployed and monitored via Vercel.
We have pre-seed funding from a major US VC and are experienced founders. You’ll be working alongside the founders (ex-Apple, ex-Airbnb, ex-Tulip, ex-Tourlane) and will have a chance to shape the company, product and of course the engineering culture.
Apply here:
https://quotez.jobs.personio.com/job/1646275",True,True,"Apple, ex",Not specified,False,True,1011,2024-10,41709301,2025-10-24
41724014,Ava Labs,Fully Remote,"Ava Labs | Fully Remote | Protocol Engineers | Full-time |
Ava Labs makes it simple to deploy high-performance solutions for Web3, led by innovations on Avalanche. The company was founded by Cornell computer scientists, who partnered with Wall Street veterans and early Web3 leaders to execute a promising vision for redefining the way people build permissionless networks. Ava Labs is redefining the way people create value with Web3.
We are currently seeking Protocol Engineers. Responsible to extend the Avalanche Primary Network to make deploying and interacting with Subnets simpler and more accessible. Design powerful abstractions over the EVM such that its core components can be independently deployed, optimized, and better adapted to Avalanche. Write and maintain low-level libraries that Custom Virtual Machines can use to communicate with AvalancheGo
Compensation is competitive, includes tokens and equity options
Apply Here or take a look at other open positions:
https://job-boards.greenhouse.io/avalabs",False,True,Not specified,Not specified,False,False,1019,2024-10,41709301,2025-10-24
41744430,Snyk,"individuals who are passionate about crafting exceptional software, solving complex problems, and driving innovation.","Snyk |
https://snyk.io/
| Software Engineer, Senior Software Engineer, Engineering Manager | Full Time | Boston, MA or London, UK | Onsite / Hybrid
About Snyk:
Every day, the world gets more digital thanks to tens of millions of developers building the future faster than ever. But with exponential growth comes exponential risk, as outnumbered security teams struggle to secure mountains of code. This is where Snyk (pronounced “sneak”) comes in. Snyk is a developer security platform that makes it easy for development teams to find, prioritize, and fix security vulnerabilities in code, dependencies, containers, and cloud infrastructure — and do it all right from the start. Snyk is on a mission to make the world a more secure place by empowering developers to develop fast and stay secure.
As an Engineer at Snyk, you'll be at the forefront of building the future of application security. You’ll be challenged to create high-performance, reliable, and scalable services while collaborating closely with cross-functional teams. We’re looking for individuals who are passionate about crafting exceptional software, solving complex problems, and driving innovation.
As a part of our Developer Experience team you’ll have the opportunity to work on a wide range of projects, from mastering existing services to building new, cutting-edge features. Your contributions will directly impact the success of our product and the security of millions of developers worldwide.
You can find this and all of ",False,False,"Boston, MA",Not specified,False,False,1632,2024-10,41709301,2025-10-24
41723098,Privy,Onsite NYC (Preferred) or Remote,"Privy | Onsite NYC (Preferred) or Remote | Staff Frontend, Full-Stack, React Native Roles | Full-Time |
https://privy.io
Hi, I'm Asta, CTO at the digital identity startup Privy. We build an authentication and key management SDK that hundreds of companies integrate in order to onboard (11M+) users onto products built with blockchain infra and distributed systems.
We believe that when users own cryptographic keys, we shift the status quo so that users control more of their data and assets online. Privacy is fundamentally about ownership and revocation. User experience is our North Star, because users won't compromise on UX.
We're a small, high-ownership team building a product with real usage (>3M MAUs, massive transaction volume) that developers love. We've raised $26M from Sequoia & Paradigm. We ship constantly - multiple production releases per week.
Reach out at join [at] privy.io - these emails go to me.
https://jobs.ashbyhq.com/privy",False,True,"keys, we",$26,False,True,951,2024-10,41709301,2025-10-24
41741866,Fingerprint,Engineering Manager - Dashboard -,"Fingerprint -
https://fingerprint.com/
| Backend Engineer (Data Science skills), Engineering Manager - Dashboard, Senior R&D Engineer | Full Time | Remote |
Fingerprint empowers developers to stop online fraud at the source. We work on turning radical new ideas in the fraud detection space into reality. Our products are developer-focused and our clients range from solo developers to publicly traded companies. 100% Remote, Global (GMT-8 to GMT+3), flexible schedule, direct contract, competitive salary
We are looking for:
Engineering Manager - Dashboard -
https://grnh.se/ad8ab59a4us
Backend Engineer (Data Science skills) -
https://grnh.se/2a98f1994us
Senior R&D Engineer (Typescript) -
https://grnh.se/f9a182c24us",False,True,Not specified,Not specified,False,True,719,2024-10,41709301,2025-10-24
41710052,Skydio,Cloud / Web / Robotics Engineers,"Skydio | Cloud / Web / Robotics Engineers | San Mateo, CA or Hybrid | Typescript / Python / C++
Skydio is the leading U.S. drone company and world leader in autonomous flight. Today our products are flown at scale in complex, unknown environments by a wide range of customers to capture incredible video, inspect critical infrastructure, and save lives in emergency response scenarios. We’ve raised $220M at a $2.2B valuation led by a16z.
If you’re interested in being a core member of a 150+ person world-class engineering and research team that is defining the future of a major emerging industry, dive in -->
https://autonomy.skyd.io
and
https://www.skydio.com/careers
We’re looking for a diverse combination of engineers, researchers, and managers with strong SW skills and experience across complex products. We’re particularly interested in people with robotics, web, game dev, deep learning, streaming or cloud experience.
Software Engineer - Manufacturing Software
https://www.skydio.com/jobs/6103086003
Senior Software Engineer - Backend
https://www.skydio.com/jobs/5848450003
Senior Software Engineer - Embedded
https://www.skydio.com/jobs/4614401003
I am a Senior Director of Engineering there and a YC alumni, you can reach me at { vincent dot lecrubier at skydio dot com }.",True,False,"Mateo, CA",$220,True,True,1286,2024-10,41709301,2025-10-24
41713028,Antithesis,Software Engineers (Kernel / Systems / Infra / Fullstack),"Antithesis | Software Engineers (Kernel / Systems / Infra / Fullstack) | Northern VA | ONSITE |
https://antithesis.com/
Antithesis is using deterministic simulation, fuzzing, and novel ML techniques to improve software testing and increase developer velocity. See Will's talk (
https://www.youtube.com/watch?v=fFSPwJFXVlw
) for the ideas that underpin our approach or read the Simulation Testing section of
https://www.foundationdb.org/files/fdb-paper.pdf
. We have a growing base of customers and great community buy-in. Fully funded medical, dental, and vision insurance. Unlimited vacation (with mandatory MINIMUM vacation time). Flexible hours. Incredible, cohesive team with the hardest and most interesting problems to solve.
We're doing things nobody has done before, so we don't need familiarity with any particular language, framework, domain, or anything like that. Don't care. What we do care about: you're smart, get things done, a joy to work with, and are comfortable dealing with open-ended problems. Check out our blog for an examples of what we recently launched, e.g.:
https://antithesis.com/blog/multiverse_debugging/
Apply at
https://antithesis.com/company/careers/
.
We're also hiring for professional services roles. Feel free to ask about those, too.",False,False,"before, so",Not specified,False,False,1273,2024-10,41709301,2025-10-24
41744282,Pave.dev,Not specified,"Pave.dev |
https://www.pave.dev/
| Full Stack Engineer | ML Engineer | Remote (US or Canada) | Full-time
I’m the Director of Engineering at Pave.dev, a rapidly growing startup revolutionizing financial access for 100M+ underserved consumers and small businesses through AI-powered Cashflow Analytics and Scores.
- If you’re a Full Stack Engineer passionate about building analytics products with a strong affinity for data and visualization, please see:
https://wellfound.com/l/2AG7WF
- If you're an ML Engineer passionate about building end-to-end, scalable machine learning systems, please see:
https://wellfound.com/l/2AtUvk
Shoot us an email at howdy@pave.dev and let us know you found us on HN!
Pave.dev is backed by Better Tomorrow, Bessemer, 8VC, and other top funds and angels from Coinbase, Chime, SoFi, CashApp, and Plaid.",True,True,Not specified,Not specified,False,False,832,2024-10,41709301,2025-10-24
41718892,Cloudist (,Not specified,"Cloudist (
https://www.cloudist.se
) | Software Engineer (React/Fullstack TypeScript), Software Engineer (Backend TypeScript) | Malmö, Sweden | Onsite/Hybrid
Cloudist helps partners to offer Green Cloud services to their customers. The product you'd be working on would be a portal backed by an API allowing for clients to spin up VMs, provision S3-compatible storage buckets etc. Think AWS Console and API, but of course on a smaller scale.
We're a small, boot-strapped, profitable startup with an interesting voyage ahead of us.
This is a full-time (i.e. non-contractor) position, and we require you to be able to commute into our Malmö office several days a week. You should have a permanent work permit in EU and proven experience working face-to-face in EU-based teams.
Read more and apply at
https://www.cloudist.se/full-stack-developer
Don't hesitate to contact me at thomas.lundstrom@cloudist.se if you have any questions.",False,False,several days a week. You should have a permanent work permit in EU and proven experience working fac,Not specified,False,True,930,2024-10,41709301,2025-10-24
41713613,Radar Labs,"Software Engineers (sre, full-stack, mobile, security)","Radar Labs | Software Engineers (sre, full-stack, mobile, security) | ONSITE in New York City | Full Time |
https://radar.com
- Radar Labs is the location infra dev tool.
- Doing 1B+ API calls per day
- Our main languages are Rust and TypeScript, we also use mobile and offline pipeline languages (Python, Scala, and Terraform).
- We're based in NYC with our HQ in Union Square.
Interesting things we're working on:
- HorizonDB, our Geospatial database written in Rust
- Precise indoor location more accurate than iOS and Android leveraging Ultra-Wideband.
- Mobile infrastructure that automatically configures itself optimizing battery-life and location accuracy for different use-cases over time
- Multi-Region AWS deployment, 99.99%+ availability, Speeding up deploys of backend data services with EC2 Warm Pools
- Automating security posture with Vanta
- Frontend tools to visualize and debug location data at scale
Check out our jobs page here:
https://radar.com/jobs#jobs
If you have any questions, feel free to reply here or you can e-mail me at tim@radar.com",False,False,infra dev tool.,Not specified,True,True,1066,2024-10,41709301,2025-10-24
